Observation.Date,Year,Species,General.Type,eBird.Group,Count,Substrate,Repeat.Observation,Sex,Breeding.Activity,Slough.Water.Elevation..ft.
6/24/2021,2021,Scaly-breasted Munia,Seed & Fruit Eaters,Estrildids,3,Bare ground,No,,,4.8
6/24/2021,2021,Snowy Egret,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Water - Wading,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Herbaceous,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Herbaceous,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Tree,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Herbaceous,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Fence,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Fence,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,4.8
6/24/2021,2021,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Herbaceous,No,,,4.8
6/24/2021,2021,Spotted Towhee,Omnivores,New World Sparrows,1,Vegetation - Shrub,No,,,4.8
6/24/2021,2021,Turkey Vulture,Raptors,"Vultures, Hawks, and Allies",1,Air,No,,,4.8
6/24/2021,2021,Turkey Vulture,Raptors,"Vultures, Hawks, and Allies",1,Air,No,,,4.8
6/24/2021,2021,Western Bluebird,Insectivores - Terrestrial,Thrushes,1,Vegetation - Herbaceous,No,,,4.8
6/24/2021,2021,Western Bluebird,Insectivores - Terrestrial,Thrushes,1,Vegetation - Herbaceous,No,,,4.8
6/24/2021,2021,Western Bluebird,Insectivores - Terrestrial,Thrushes,1,Vegetation - Tree,No,,,4.8
6/24/2021,2021,Western Bluebird,Insectivores - Terrestrial,Thrushes,1,Habitat Feature - Snag,No,,,4.8
6/24/2021,2021,Western Bluebird,Insectivores - Terrestrial,Thrushes,2,Habitat Feature - Snag,No,,,4.8
6/24/2021,2021,Western Bluebird,Insectivores - Terrestrial,Thrushes,1,Vegetation - Herbaceous,No,,,4.8
6/24/2021,2021,Western Bluebird,Insectivores - Terrestrial,Thrushes,2,Habitat Feature - Log,No,,,4.8
6/24/2021,2021,Western Bluebird,Insectivores - Terrestrial,Thrushes,2,Fence,No,,,4.8
6/24/2021,2021,Western Bluebird,Insectivores - Terrestrial,Thrushes,2,Bare ground,No,,,4.8
6/24/2021,2021,Western Gull,Gulls & Terns,"Gulls, Terns, and Skimmers",1,Water - Floating,No,,,4.8
6/24/2021,2021,Western Kingbird,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Tree,No,,,4.8
6/24/2021,2021,White-breasted Nuthatch,Insectivores - Terrestrial,Nuthatches,1,Vegetation - Tree,No,,,4.8
6/24/2022 13:36,2022,Canada Goose,Waterfowl & Friends,Waterfowl,5,Water - Wading,No,,,
6/24/2022 13:45,2022,California Towhee,Omnivores,New World Sparrows,1,Vegetation - Tree,No,,,
6/24/2022 13:45,2022,Cassin's Kingbird,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Tree,No,,,
6/24/2022 13:46,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",7,Building,No,,,
6/24/2022 13:48,2022,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Shrub,No,,,
6/24/2022 13:50,2022,Mallard,Waterfowl & Friends,Waterfowl,1,Water - Wading,No,,,
6/24/2022 13:51,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",3,Fence,No,,Feeding/Begging,
6/24/2022 13:51,2022,Scaly-breasted Munia,Seed & Fruit Eaters,Estrildids,1,Vegetation - Tree,No,,,
6/24/2022 13:54,2022,California Towhee,Omnivores,New World Sparrows,1,Fence,No,,,
6/24/2022 13:55,2022,Mallard,Waterfowl & Friends,Waterfowl,2,Flyover,No,,,
6/24/2022 13:56,2022,Red-shouldered Hawk,Raptors,"Vultures, Hawks, and Allies",1,Vegetation - Tree,No,,,
6/24/2022 13:59,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Flyover,No,,,
6/24/2022 13:59,2022,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
6/24/2022 14:00,2022,Say's Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Fence,No,,,
6/24/2022 14:01,2022,Western Bluebird,Insectivores - Terrestrial,Thrushes,1,Fence,No,,,
6/24/2022 14:02,2022,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Herbaceous,No,,,
6/24/2022 14:04,2022,Red-shouldered Hawk,Raptors,"Vultures, Hawks, and Allies",2,Vegetation - Tree,No,,,
6/24/2022 14:04,2022,Western Bluebird,Insectivores - Terrestrial,Thrushes,1,,No,,,
6/24/2022 14:05,2022,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,
6/24/2022 14:05,2022,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",3,Vegetation - Shrub,No,,,
6/24/2022 14:07,2022,Red-shouldered Hawk,Raptors,"Vultures, Hawks, and Allies",1,Building,Yes,,,
6/24/2022 14:13,2022,Say's Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Other,No,,,
6/24/2022 14:15,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",4,Vegetation - Tree,No,,,
6/24/2022 14:15,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",4,Vegetation - Tree,No,,,
6/24/2022 14:21,2022,Hooded Oriole,Insectivores - Terrestrial,Blackbirds,1,Vegetation - Tree,No,,,
6/24/2022 14:22,2022,Anna's Hummingbird,Hummingbirds,Hummingbirds,3,Vegetation - Tree,No,,,
6/24/2022 14:24,2022,Allen's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,
6/24/2022 14:26,2022,Cliff Swallow,Insectivores - Aerial,Martins and Swallows,1,Flyover,No,,,
6/24/2022 14:27,2022,Cassin's Kingbird,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Tree,No,,,
6/24/2022 14:27,2022,Red-winged Blackbird,Insectivores - Terrestrial,Blackbirds,2,Vegetation - Shrub,No,,,
6/24/2022 14:29,2022,Scaly-breasted Munia,Seed & Fruit Eaters,Estrildids,1,Vegetation - Herbaceous,No,,,
6/24/2022 14:30,2022,Mallard,Waterfowl & Friends,Waterfowl,5,Mud,No,,,
6/24/2022 14:31,2022,Black-crowned Night-Heron,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Vegetation - Shrub,No,,,
6/24/2022 14:31,2022,Black-crowned Night-Heron,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",2,Water - Wading,No,,,
6/24/2022 14:37,2022,Say's Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,,No,,,
6/24/2022 14:39,2022,Say's Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",2,Vegetation - Tree,No,,,
6/24/2022 14:43,2022,Red-winged Blackbird,Insectivores - Terrestrial,Blackbirds,1,Vegetation - Herbaceous,No,,,
6/24/2022 14:48,2022,Bushtit,Insectivores - Terrestrial,Penduline-Tits and Long-tailed Tits,8,Vegetation - Shrub,No,,,
6/24/2022 14:49,2022,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Tree,No,,,
6/24/2022 14:49,2022,Oak Titmouse,Insectivores - Terrestrial,"Tits, Chickadees, and Titmice",1,Vegetation - Tree,No,,,
6/24/2022 14:50,2022,Cooper's Hawk,Raptors,"Vultures, Hawks, and Allies",1,Flyover,No,,,
6/24/2022 14:51,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Tree,No,,,
6/24/2022 14:54,2022,Mallard,Waterfowl & Friends,Waterfowl,2,Water - Wading,No,,,
6/24/2022 14:54,2022,Mallard,Waterfowl & Friends,Waterfowl,1,Water - Wading,No,,,
6/24/2022 14:59,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Tree,No,,,
6/24/2022 14:59,2022,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Fence,No,,,
6/24/2022 15:00,2022,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,
6/24/2022 15:03,2022,Cooper's Hawk,Raptors,"Vultures, Hawks, and Allies",1,Vegetation - Tree,Yes,,,
6/24/2022 15:06,2022,California Towhee,Omnivores,New World Sparrows,1,Vegetation - Shrub,No,,,
6/24/2022 15:07,2022,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
6/24/2022 15:11,2022,Rock Pigeon (Feral Pigeon),Seed & Fruit Eaters,Pigeons and Doves,3,Building,No,,,
6/24/2022 15:13,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Tree,No,,,
6/24/2022 15:15,2022,Mourning Dove,Seed & Fruit Eaters,Pigeons and Doves,2,Flyover,No,,,
6/24/2022 15:20,2022,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,
6/24/2022 15:20,2022,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Herbaceous,No,,,
6/24/2022 15:22,2022,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Bare ground,No,,,
6/24/2022 15:24,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Fence,No,,,
6/24/2022 15:25,2022,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Shrub,No,,,
6/24/2022 15:25,2022,House Sparrow,Omnivores,Old World Sparrows,5,Building,No,,,
6/24/2022 15:26,2022,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Mud,No,,,
6/24/2022 15:26,2022,Mallard,Waterfowl & Friends,Waterfowl,1,Water - Wading,No,,,
6/24/2022 15:28,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",5,Vegetation - Tree,No,,,
6/24/2022 15:28,2022,Red-tailed Hawk,Raptors,"Vultures, Hawks, and Allies",1,Vegetation - Tree,No,,,
6/24/2022 15:29,2022,Red-tailed Hawk,Raptors,"Vultures, Hawks, and Allies",1,Vegetation - Tree,No,,,
6/24/2022 15:34,2022,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Flyover,No,,,
6/24/2022 15:37,2022,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",10,Building,No,,,
6/24/2022 15:38,2022,European Starling,Insectivores - Terrestrial,Starlings and Mynas,2,,No,,Feeding/Begging,
6/24/2022 15:38,2022,Western Bluebird,Insectivores - Terrestrial,Thrushes,1,Fence,No,,,
6/24/2022 15:39,2022,Cassin's Kingbird,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Fence,No,,,
6/24/2022 15:40,2022,Rock Pigeon (Feral Pigeon),Seed & Fruit Eaters,Pigeons and Doves,6,Building,No,,,
6/24/2022 15:41,2022,Turkey Vulture,Raptors,"Vultures, Hawks, and Allies",2,Flyover,No,,,
6/24/2022 15:44,2022,Mourning Dove,Seed & Fruit Eaters,Pigeons and Doves,1,Vegetation - Tree,No,,,
6/24/2022 15:45,2022,Allen's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,
6/24/2022 15:45,2022,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",1,Vegetation - Tree,No,,,
6/24/2022 15:46,2022,California Towhee,Omnivores,New World Sparrows,2,Vegetation - Shrub,No,,,
6/24/2022 15:46,2022,Oak Titmouse,Insectivores - Terrestrial,"Tits, Chickadees, and Titmice",1,Vegetation - Tree,No,,,
6/24/2022 15:47,2022,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Tree,No,,,
6/24/2022 15:47,2022,Western Bluebird,Insectivores - Terrestrial,Thrushes,1,,No,,,
6/24/2022 15:55,2022,Bewick's Wren,Insectivores - Terrestrial,Wrens,1,Building,No,,,
6/24/2022 15:57,2022,Cliff Swallow,Insectivores - Aerial,Martins and Swallows,3,Flyover,No,,,
6/24/2022 16:09,2022,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Mud,No,,,
6/24/2022 16:10,2022,Scaly-breasted Munia,Seed & Fruit Eaters,Estrildids,6,Vegetation - Herbaceous,No,,,
6/24/2022 16:24,2022,Mallard,Waterfowl & Friends,Waterfowl,4,Mud,No,,,
6/24/2022 16:28,2022,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",1,Other,No,,,
7/10/2020,2020,Allen's Hummingbird,Hummingbirds,Hummingbirds,1,Air/Flyover,No,,,5.3
7/10/2020,2020,Allen's Hummingbird,Hummingbirds,Hummingbirds,2,Vegetation - Tree,No,,,5.3
7/10/2020,2020,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",2,Bare ground,No,,,5.3
7/10/2020,2020,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",9,Bare ground,No,,,5.3
7/10/2020,2020,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",2,Air/Flyover,No,,,5.3
7/10/2020,2020,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",2,Air/Flyover,No,,,5.3
7/10/2020,2020,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",1,Vegetation - Herbaceous,No,,,5.3
7/10/2020,2020,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",2,Mud,No,,,5.3
7/10/2020,2020,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",3,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Air/Flyover,No,,,5.3
7/10/2020,2020,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Anna's Hummingbird,Hummingbirds,Hummingbirds,2,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Anna's Hummingbird,Hummingbirds,Hummingbirds,2,Air/Flyover,No,,,5.3
7/10/2020,2020,Bewick's Wren,Insectivores - Terrestrial,Wrens,2,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Bewick's Wren,Insectivores - Terrestrial,Wrens,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Fence,No,,,5.3
7/10/2020,2020,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Fence,No,,,5.3
7/10/2020,2020,Black-crowned Night-Heron,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Water - Wading,No,,,5.3
7/10/2020,2020,Black-crowned Night-Heron,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Water - Wading,No,,,5.3
7/10/2020,2020,Black-necked Stilt,Shorebirds,Shorebirds,2,Mud,No,,,5.3
7/10/2020,2020,Black-necked Stilt,Shorebirds,Shorebirds,2,Mud,No,,,5.3
7/10/2020,2020,Bushtit,Insectivores - Terrestrial,Penduline-Tits and Long-tailed Tits,5,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Bushtit,Insectivores - Terrestrial,Penduline-Tits and Long-tailed Tits,5,,No,,,5.3
7/10/2020,2020,Bushtit,Insectivores - Terrestrial,Penduline-Tits and Long-tailed Tits,5,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Bushtit,Insectivores - Terrestrial,Penduline-Tits and Long-tailed Tits,10,Vegetation - Herbaceous,No,,,5.3
7/10/2020,2020,California Towhee,Omnivores,New World Sparrows,1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,California Towhee,Omnivores,New World Sparrows,1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,California Towhee,Omnivores,New World Sparrows,2,Bare ground,No,,,5.3
7/10/2020,2020,California Towhee,Omnivores,New World Sparrows,1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,California Towhee,Omnivores,New World Sparrows,2,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Canada Goose,Waterfowl & Friends,Waterfowl,6,Water - Floating,No,,,5.3
7/10/2020,2020,Cassin's Kingbird,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",2,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Cassin's Kingbird,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Cliff Swallow,Insectivores - Aerial,Martins and Swallows,3,Air/Flyover,No,,,5.3
7/10/2020,2020,Cliff Swallow,Insectivores - Aerial,Martins and Swallows,2,Air/Flyover,No,,,5.3
7/10/2020,2020,Cliff Swallow,Insectivores - Aerial,Martins and Swallows,15,Air/Flyover,No,,,5.3
7/10/2020,2020,Cliff Swallow,Insectivores - Aerial,Martins and Swallows,25,Mud,No,,,5.3
7/10/2020,2020,Cliff Swallow,Insectivores - Aerial,Martins and Swallows,5,Air/Flyover,No,,,5.3
7/10/2020,2020,Common Yellowthroat,Warblers,Wood-Warblers,2,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Herbaceous,No,,,5.3
7/10/2020,2020,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Herbaceous,No,,,5.3
7/10/2020,2020,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Cooper's Hawk,Raptors,"Vultures, Hawks, and Allies",1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Cooper's Hawk,Raptors,"Vultures, Hawks, and Allies",1,Air/Flyover,Yes,,,5.3
7/10/2020,2020,Downy Woodpecker,Insectivores - Terrestrial,Woodpeckers,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Downy Woodpecker,Insectivores - Terrestrial,Woodpeckers,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Downy Woodpecker,Insectivores - Terrestrial,Woodpeckers,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,European Starling,Insectivores - Terrestrial,Starlings and Mynas,6,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Great Blue Heron,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Water - Wading,No,,,5.3
7/10/2020,2020,Great Egret,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Water - Wading,No,,,5.3
7/10/2020,2020,Great Egret,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Water - Wading,No,,,5.3
7/10/2020,2020,Greater Yellowlegs,Shorebirds,Shorebirds,1,Mud,No,,,5.3
7/10/2020,2020,Greater Yellowlegs,Shorebirds,Shorebirds,1,Mud,No,,,5.3
7/10/2020,2020,Greater Yellowlegs,Shorebirds,Shorebirds,3,Mud,No,,,5.3
7/10/2020,2020,Hooded Oriole,Insectivores - Terrestrial,Blackbirds,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Hooded Oriole,Insectivores - Terrestrial,Blackbirds,2,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Hooded Oriole,Insectivores - Terrestrial,Blackbirds,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Hooded Oriole,Insectivores - Terrestrial,Blackbirds,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Fence,No,,,5.3
7/10/2020,2020,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Bare ground,No,,,5.3
7/10/2020,2020,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",15,Other,No,,,5.3
7/10/2020,2020,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",4,Vegetation - Tree,No,,,5.3
7/10/2020,2020,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",4,Vegetation - Tree,No,,,5.3
7/10/2020,2020,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",10,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",4,Vegetation - Herbaceous,No,,,5.3
7/10/2020,2020,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",10,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,House Sparrow,Omnivores,Old World Sparrows,3,Vegetation - Herbaceous,No,,,5.3
7/10/2020,2020,House Sparrow,Omnivores,Old World Sparrows,4,Vegetation - Herbaceous,No,,,5.3
7/10/2020,2020,Killdeer,Shorebirds,Shorebirds,1,Mud,No,,,5.3
7/10/2020,2020,Killdeer,Shorebirds,Shorebirds,1,Mud,No,,,5.3
7/10/2020,2020,Killdeer,Shorebirds,Shorebirds,1,,No,,,5.3
7/10/2020,2020,Lark Sparrow,Seed & Fruit Eaters,New World Sparrows,1,Habitat Feature - Snag,No,,,5.3
7/10/2020,2020,Lark Sparrow,Seed & Fruit Eaters,New World Sparrows,1,Habitat Feature - Snag,No,,,5.3
7/10/2020,2020,Lark Sparrow,Seed & Fruit Eaters,New World Sparrows,1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Lark Sparrow,Seed & Fruit Eaters,New World Sparrows,4,Bare ground,No,,,5.3
7/10/2020,2020,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Air/Flyover,No,,,5.3
7/10/2020,2020,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Herbaceous,No,,,5.3
7/10/2020,2020,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Herbaceous,No,,,5.3
7/10/2020,2020,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Herbaceous,No,,,5.3
7/10/2020,2020,Loggerhead Shrike,Raptors,Shrikes,1,Vegetation - Shrub,No,,,5.3
7/10/2020,2020,Loggerhead Shrike,Raptors,Shrikes,1,,Yes,,,5.3
7/10/2020,2020,Mallard,Waterfowl & Friends,Waterfowl,6,Water - Floating,No,,,5.3
7/10/2020,2020,Mallard,Waterfowl & Friends,Waterfowl,6,Water - Floating,No,,,5.3
7/10/2020,2020,Mallard,Waterfowl & Friends,Waterfowl,25,Water - Floating,No,,,5.3
7/10/2020,2020,Mallard,Waterfowl & Friends,Waterfowl,25,,No,,,5.3
7/10/2020,2020,Mallard,Waterfowl & Friends,Waterfowl,11,Water - Floating,No,,,5.3
7/10/2020,2020,Mourning Dove,Seed & Fruit Eaters,Pigeons and Doves,4,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Northern Mockingbird,Omnivores,"Catbirds, Mockingbirds, and Thrashers",1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Pacific-slope Flycatcher,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Pacific-slope Flycatcher,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Red-shouldered Hawk,Raptors,"Vultures, Hawks, and Allies",1,Other,No,,,5.3
7/10/2020,2020,Red-shouldered Hawk,Raptors,"Vultures, Hawks, and Allies",1,,No,,,5.3
7/10/2020,2020,Red-shouldered Hawk,Raptors,"Vultures, Hawks, and Allies",2,Vegetation - Tree,No,,,5.3
7/10/2020,2020,Red-shouldered Hawk,Raptors,"Vultures, Hawks, and Allies",1,Other,Yes,,,5.3
7/10/2020,2020,Red-tailed Hawk,Raptors,"Vultures, Hawks, and Allies",1,Air/Flyover,No,,,5.3
